"Index","sp500","citigroup","microsoft","apple","dowchemical","yahoo"
2015-04-16,-0.00398155816191981,0.015108032440649,-0.00236908060421648,-0.0048231028443606,-0.00721013812708504,0.00109275501085682
2015-04-17,-0.00916075289379314,-0.0177425646973672,-0.0128911055590542,-0.0113184576370884,-0.00181070280581608,-0.0294823082237197
2015-04-20,0.00355971516916842,0.00244660455110646,0.0305241194388706,0.0225886316008035,0.00862162093290575,0.00471326195491084
2015-04-21,-0.00413509756097863,-0.0136262576442077,-0.00631212990393992,-0.00542216250380623,-0.00882297696719769,-0.00381375664014039
2015-04-22,0.006653707022652,0.0117447489118372,0.00817480362779266,0.0133840822458975,0.00742451432552649,-0.0115295046452566
2015-04-23,0.000914307570202944,0.00225738604252435,0.00810842041595183,0.00813046561271236,0.0194026963435379,-0.00638686014177559
2015-04-24,-0.00653258673397605,-0.00603090367186887,0.0994129823701537,0.00469322460802601,0.00235016075009664,0.0185904014225047
2015-04-27,0.000459821595747201,-0.00189220817802305,0.00333680013896798,0.0180280615144444,0.00682334862049316,-0.00360034138234644
2015-04-28,0.00903846181140455,0.0041580423704235,0.0232544954908938,-0.0158811649270039,0.00677704431502413,-0.000450980836832038
2015-04-29,0.000796940359903964,0.0138604524918389,-0.00203620080639144,-0.014815065572348,-0.00406070446578877,-0.0241965927553003
2015-04-30,-0.00570647025493098,-0.00821816990342139,-0.00859783965498107,-0.0275047701732625,-0.0118898492198252,-0.0165408315928044
2015-05-01,0.0167975300895646,0.00821816990342139,0.00041110360853569,0.0299116727613136,0.0134386841291181,-0.00141048451711656
2015-05-04,0.00292203448598638,0.00759755780765792,-0.0086687584727736,-0.00194061325060613,-0.000774076410928082,-0.0111177255273245
2015-05-05,-0.00562683879218806,-0.0152532806944374,-0.0133558522665842,-0.0227907270510652,-0.00582532118545664,-0.0177590940417081
2015-05-06,-0.00475112589181048,-0.0099840476381563,-0.0281228578207062,-0.00629961294289672,-0.00919496264916164,0.00867896007891433
2015-05-07,-0.00671262702529418,0.0101811089674371,0.00903430304303621,0.00616623043676245,-0.00472819152140369,0.0516892565506759
2015-05-08,0.0157430018291125,0.0132303936903022,0.0222348904555529,0.018665526285262,0.023613146000415,0.00500230698634452
2015-05-11,-0.0169107853275099,-0.000925990759501616,-0.00798995956035276,-0.0102387567633215,0.00096392043073612,-0.0111758948864185
2015-05-12,0.00276176719131982,-0.00427072702126097,-0.000422323593432417,-0.0035687196007439,-0.0184740544742272,0.00548953815633224
2015-05-13,-0.00530015524617955,0.00852329246886763,0.00589605133479321,0.00111163516467361,-0.00432731928639773,0.0126928718434627
2015-05-14,0.00472546109352301,0.00735291975978836,0.0226268262807889,0.0230634247664687,0.0100030691836799,0.0123112686813474
2015-05-15,0.00435977523957565,-0.00661517510929333,-0.00865812333542992,-0.00139680658495056,0.00525541826074916,-0.00445933844370572
2015-05-18,-0.00574054209813735,0.00789639858389934,-0.00602225181462224,0.0109670433725517,-0.00995031247712319,-0.00875325969586704
2015-05-19,0.00161066458835002,0.012000215349413,-0.0025188134035945,-0.000922116208467827,-0.00530817496730585,-0.0792540422142438
2015-05-20,0.00160808672795643,-0.00798412172178331,0,-7.69650302379077e-05,0.00609221741396659,0.0432203109879175
2015-05-21,0.000917769650876643,-0.00091130724666133,-0.00336851626448675,0.0101741313452139,0.00663934702422297,0.0205858776379784
2015-05-22,-0.00794343448795853,0.00236774373333315,-0.0110263233349901,0.00871444047638104,-0.00175318819002968,-0.00435925883952049
2015-05-26,-0.0136151244152707,-0.0133689286982008,-0.00663176957089728,-0.0222773790996786,-0.0131490888495374,-0.0148254742277869
2015-05-27,-0.00281589385374037,0.0115480652687645,0.0216568910591537,0.0184978007976442,0.0113928008194488,0.0122929300814838
2015-05-28,0,-0.00584903991645058,-0.00336627986292148,-0.00197099833916692,0.00720055613130555,-0.00717182938480665
2015-05-29,0.00105684904530801,-0.00865323769219195,-0.0125121016998331,-0.0114478883402231,0.0096488729861739,-0.00302292990369368
2015-06-01,-0.000821927703198888,0.00681839771452664,0.00786481936362859,0.0019936691494431,0.0036422570113861,0.00950288792812248
2015-06-02,0.000117489955622219,0.00494642708991844,-0.00658528025466998,-0.00445287559842633,0.00743503742983043,-0.00462419321106999
2015-06-03,-0.00223414711730552,0.0164933557791431,-0.00149301824114456,0.00123029948704367,0.00681428819994911,0.00138946292167264
2015-06-04,-0.0086303758798687,-0.00540735431039785,-0.0105139446758766,-0.0058578408929586,0.000754304790790084,-0.007666386717609
2015-06-05,0.000712142736212229,0.0163129952551309,-0.00475678527487311,-0.00550373137793336,-0.0186458874319557,-0.00163379656755902
2015-06-08,0.00674039460001374,-0.0105461735874348,-0.00892570099138412,-0.00662892546050653,-0.0129507541891676,-0.0188641059423054
2015-06-09,-0.00318711739903765,0.00626957999030076,-0.00175089818904883,-0.00297786296710179,0.00233187211289954,-0.009086552345555
2015-06-10,0.00742093424027601,0.0180504004337365,0.0208114809930593,0.011393078727207,0.00908133864398808,0.0102761088220897
2015-06-11,-0.001409306531996,0.00332660986413735,-0.0036539900771233,-0.00225276124300322,0.00326449185919619,-0.026989638242958
2015-06-12,-0.0126546570038295,-0.00174945374093305,-0.0101721032882272,-0.0111042552814098,-0.00615386293123787,-0.0100651398400191
2015-06-15,-0.00357691376693392,-0.00808723313068604,-0.0107163629958871,-0.00196781060063778,0.000385745844754481,-0.00148143236969966
2015-06-16,0.0114015392838098,0.00738655823625667,0.007666268300214,0.00534340854971926,0.0139781999996407,0.00419179506649181
2015-06-17,0.000590318900481002,-0.00933019598677998,0.00305009469567308,-0.00235383184592308,0.0143479489760412,0.00784317765326259
2015-06-18,0.00881269701525245,0.00388345151012093,0.0161833423532927,0.00454577451902871,0.00448853373663116,-0.00122142437588257
2015-06-19,-0.00316367789678385,-0.00938141163823047,-0.013359451577625,-0.0100598088491353,-0.00580148597438468,-0.00982572409723481
2015-06-22,-0.000469544032530855,0.0127232877581189,0.00281600684186456,0.0079462500240135,0.00299850180096772,0.00541611381624874
2015-06-23,-0.00117479429010281,0.00769635700574067,-0.00694596488838739,-0.00455547960965053,0.00242971320094876,-0.00196603646601057
2015-06-24,-0.00459499969631594,-0.0128015690089534,-0.00589845858820581,0.00846601008169667,-0.00881230912922293,0.00710867061284359
2015-06-25,-0.00889632519941674,-0.00832972013506605,0.000219138231352112,-0.00477291219044584,0.0022573813563973,0.00317037216131322
2015-06-26,-0.000834369983212291,0.00266598713911392,-0.00858004716792049,-0.00589972376149639,-0.00246520373329373,-0.0248995727682395
2015-06-29,-0.0124791778264193,-0.0262557608437892,-0.0198600497405725,-0.0176700026795595,-0.0363464953195658,-0.0291270682037656
2015-06-30,0.00457773855019461,0.00653835538459013,-0.00497058773414372,0.00720119693612364,0.00745388280903958,0.00971877202567484
2015-07-01,-0.0100259857634759,0.00793366140307006,0.00677202172592173,0.00928466119931848,0.00429020063725938,0.00101757827334703
2015-07-02,0.00930459551724461,-0.00558309765573561,-0.00112547460856227,-0.00126458581243494,-0.000194581401420368,0.00127046130909614
2015-07-06,-0.00736408022564561,-0.00525121888118107,-0.000225308358587473,-0.00348600681702749,-0.0158905152052364,-0.0197467624284098
2015-07-07,0.00411130440951446,-0.010585987809598,-0.00202954266311828,-0.00246332410369821,0.00532495807404532,-0.00989078846784919
2015-07-08,-0.0109198023729569,-0.0316895309001239,-0.00135526516999773,-0.0251362869783032,-0.0263068288584978,-0.0265056598236959
2015-07-09,-0.004524106391119,0.0170879999406059,0.00630915847131641,-0.0206073893681573,0.0148328698489419,0.0101551111862923
2015-07-10,0.00756936013366616,0.0157018662444521,0.00201952350815349,0.0263832750954709,0.0226232083684974,0.00820862557328583
2015-07-13,0.00242950745747006,0.0178024481469268,0.0206330039931757,0.0191216961628129,0.0102564785958954,0.0219101107787734
2015-07-14,0.00833692662059704,0.00663975387552274,0.00175512373991049,-0.000397998714043446,0.0209571686902867,-0.00335953285817059
2015-07-15,-0.00422015928745978,0.00978916288525866,0.00306411370678283,0.00958687820220661,-0.0178814413801578,-0.00649268593001562
2015-07-16,0.00181084657690977,0.037031632891952,0.0194769504586345,0.0132379256110777,0.0024921205368873,0.0137147703616716
2015-07-17,-0.0036249782688822,0.00272710267461207,-0.00085765081245226,0.00860037628843635,-0.0205036379065011,0.0195959954202101
2015-07-20,-0.0103425904287002,0.00170065946463716,0.00641437802378686,0.018725083089338,-0.0127840969224673,-0.00353443938335696
2015-07-21,-0.00122382189072123,0.00423909802300759,0.00764335265568272,-0.0100450344192016,-0.00834832928693485,0.00479372679319212
2015-07-22,0.00159067008616276,0.0207643386668703,-0.0374962677723452,-0.0432149050143966,-0.0019979690496319,-0.012409884160947
2015-07-23,-0.00797894456803228,-0.00781971766597778,0.0124387752719017,-0.000479251452619955,-0.0458345683693429,-0.000764894865018295
2015-07-24,-0.0148996756147621,-0.0197357854064224,-0.00369368591173824,-0.00528723049372015,-0.0381994061515143,-0.00922376546693826
2015-07-27,-0.00854276889883021,-0.0126866421455611,-0.0129260084367986,-0.0139930601272829,-0.00742360948642151,-0.0263412811499264
2015-07-28,0.0398222757945907,0.00704894969033365,-0.000220495637430318,0.00495634491679109,0.0221075390309915,-0.00317625990728621
2015-07-29,0.00797003686819853,0.00937851052086547,0.0207363230002042,-0.00316597043923839,0.016581988718825,-0.00132651566508946
2015-07-30,-0.00156482112545753,0.000169920211813945,0.0126651775932789,-0.00505376662829526,-0.000210895750945461,-0.00665870121271395
2015-07-31,-0.046858563202937,-0.00715874927243032,-0.00384698209628143,-0.00878241962593584,-0.00762063150208192,-0.0202463398558512
2015-08-03,-0.0146248061408194,-0.000342172806531593,0.00235271144787896,-0.0238603247316265,-0.0128317105093276,0.000545283569070687
2015-08-04,-0.0114669783515682,0.000513267292864938,0.0154746000677521,-0.032609741532946,0.00493827559927196,0.011651669866537
2015-08-05,0,0.00460712342361358,0.000841060382911429,0.00660759118837451,0.00937978091004998,0.00349606384722412
2015-08-06,0.0118512116252516,-0.0109553138425564,-0.0203829385888032,0.00217373727929182,-0.0113092434510209,-0.0214362030023691
2015-08-07,-0.0162667498064275,-0.00327556518353056,0.0025707488919009,0.00338174482670972,-0.02388820268393,0.00574318571953736
2015-08-10,0.0246830546948313,0.014230879026087,0.0125440243817971,0.0357120468969585,0.0247462163140502,0.0130048974568311
2015-08-11,-0.00681631039448671,-0.0189041891324644,-0.019629440512912,-0.0534409857211156,-0.0293722485737034,-0.0306119279942152
2015-08-12,0.0166372281287348,-0.012745698516289,0.00708541613111491,0.0153021825240742,0.00901202287671454,-0.0436824120687822
2015-08-13,-0.0017784501648066,0.00735300964691543,-0.000214004856942562,-0.000781253025634143,-0.0161026675342311,0.0409031161888569
2015-08-14,-0.00369404400168527,0.00452485925663293,0.00576124732993932,0.00700965905676298,-0.00155781731144033,0.00859093523698773
2015-08-17,0.00521857181497243,0.00312068581083391,0.00678542291250173,0.0102952554975184,0.0126149611397768,-0.00387072642524311
2015-08-18,-0.0111062031507725,-0.00381549216152255,0.00551551904428838,-0.00564928413645749,-0.0159613489245265,-0.0114223004541563
2015-08-19,-0.0216708473224489,-0.00960286733334215,-0.0140607270948467,-0.0128721712092021,-0.0139515905408043,-0.0141085865666861
2015-08-20,-0.0220168490496615,-0.0297359743053889,-0.0205924925531771,-0.020733413442338,-0.010478514910063,-0.0314645972778864
2015-08-21,-0.0332682692998079,-0.0317662443529381,-0.0583959481262784,-0.0631132835354533,-0.0243377228785495,-0.0349132292501699
2015-08-24,-0.0484297098595246,-0.062749059469053,-0.0328052726189774,-0.0252790166480352,-0.0547322425077117,-0.0504465929886369
2015-08-25,-0.000145565425347272,-0.00917984858521859,-0.029460410024182,0.00599436461630365,-0.024079404389354,0.0136402116986267
2015-08-26,0.0536918309443681,0.0469937282563233,0.0538720726054618,0.0557704784887854,0.0412788672943591,0.0242775695813471
2015-08-27,0.0318995312737815,0.0219456408929939,0.0274812809499037,0.0290213628122808,0.0602662978020572,0.0353457430564528
2015-08-28,0.00293491166150872,-0.00299850305318516,0.000683102001469926,0.00327132296159416,0.00913249852364428,-0.0164600459126616
2015-08-31,0.00226197579195198,0.00374674501565897,-0.00937683868603933,-0.00468922630417268,-0.00546950886005559,-0.027533002150236
2015-09-01,-0.0429063490647312,-0.0486593025699182,-0.0398459369301705,-0.0457264117859051,-0.0491786858406962,-0.0200508590802988
2015-09-02,0.015828586443658,0.0157759824816543,0.0361626934550436,0.0419946818517669,0.0173710433297831,0.00536532768855835
2015-09-03,0.00761800963987813,0.000772667851406172,0.00322355534126872,-0.0176915699944153,0.010326359997459,0.0239476842408739
2015-09-04,-0.0181885508022619,-0.0234431716930397,-0.0206719478784536,-0.0100165335960938,-0.017666223145135,-0.0299461236948027
2015-09-08,0.0142507278321728,0.0207363064900141,0.0295975208749688,0.0274410289664955,0.0466603982561815,-0.0217678249237965
2015-09-09,-0.0206192848129483,-0.0150202958510532,-0.0188598190902938,-0.0194197954349935,-0.00682749948336303,0.0198660810859788
2015-09-10,0.00719621952697214,0.00372730171674673,0.00509500794814333,0.0217321614014097,-0.000685393114229438,-0.011808019756216
2015-09-11,0.00234152153806999,0.000587236724889362,0.00437936253508964,0.0144636050636331,0.000456940766310421,0.00894860557601396
2015-09-14,-0.00275527445226142,-0.00235107843647242,-0.0101711170829484,0.00958527980189317,-0.0161181626360123,-0.0359552900353051
2015-09-15,0.00509121035527116,0.019810319633458,0.0216050342425111,0.00837693276650775,0.0122276034001128,0.0234691667573412
2015-09-16,0.0195711946677264,0.0112822690198251,0.00724968833517847,0.00111741193218595,0.0309314344192324,0.0115311653826953
2015-09-17,0.00215106543170229,-0.0180357528073936,-0.00112929328114308,-0.0216220487859031,-0.0170407157084553,-0.0150813062172293
2015-09-18,-0.0241958107510589,-0.0266839644654522,-0.0175543122135982,-0.00413424116629013,-0.020793626009691,-0.00616184858652868
2015-09-21,0.00972143326255281,0.00831683950083217,0.0143854800731327,0.0153943510008441,0.0162605075116198,0.0138913556687958
2015-09-22,-0.00889627499995438,-0.00652881879622846,-0.00477217964415955,-0.0158351342950356,-0.00958697140670539,-0.0250134853670696
2015-09-23,-0.00606723118611807,-0.00517418121800395,-0.000683663832444115,0.00808012630971788,-0.0236724249944547,-0.0219496673801669
2015-09-24,0.00592982695183863,-0.0199502430142875,0.000911392651827825,0.00593060177818927,-0.0021158993724395,-0.0135411683171736
2015-09-25,0.00685121779841857,0.0284930786657611,0.000682946510271343,-0.00252493684240562,-0.00400901341398852,-0.00718323607236337
2015-09-28,-0.00864032532918113,-0.0305306104655574,-0.0149033382937178,-0.0199874254871055,-0.0459065089367123,-0.0539527639193675
2015-09-29,0.00508351594517009,-0.00061203689029643,0.00345895241484939,-0.0305216042621401,0.0134030712524273,0.0236316045332767
2015-09-30,0.0187352472549662,0.0123721486229837,0.0187006501207261,0.0113057916130943,0.0443659983382934,0.0227401787718735
2015-10-01,-0.00390811980064587,0.00562813513933591,0.00787676914644786,-0.00654906272512168,0.0135864837465411,0
2015-10-02,0.0242775649604372,-0.00020044075099479,0.0212915450785118,0.00727403981732611,0.0336300987645051,0.0604007458617923
2015-10-05,0.0121817105343025,0.0253378355886906,0.0229945384982049,0.00361731100933582,0.040992961511761,0.00454844846134961
2015-10-06,0.0139627499403581,-0.00195652521580936,0.00257012125140887,0.00477283851158727,0.0164903689093521,0.00355926607038759
2015-10-07,0.0166787008968035,0.00507908825260328,0.00106891327630798,-0.00477283851158727,0.00867088580857178,0.0289691433849311
2015-10-08,0.0104252805330551,0.00640969504642319,0.0137933702591768,-0.011621697920349,0.00629723276775396,0.0155668772386353
2015-10-09,-0.00966793314612246,-0.00524122339494415,-0.00719125055560355,0.0236452064392614,-0.0149681185763257,0.00462324763425936
2015-10-12,0.000504562072741521,-0.00194821854212801,-0.00233770085756824,-0.00464871762012997,-0.0102478026668793,0.0104008583616477
2015-10-13,-0.00176700229898863,-0.00136598716496028,-0.00234317851048171,0.00170108426359228,-0.00193319270443393,-0.015951288892297
2015-10-14,0.0125535145427174,-0.00961447558910677,-0.00448861229023567,-0.0142344953134907,0.0128179817685168,-0.00776039902719505
2015-10-15,0.0163329487940684,0.0434054045790426,0.00704450081363683,0.0148604711794702,0.00992723652390914,0.0424037904995087
2015-10-16,0.0121982464369097,-0.00530006968752961,0.0105798651540079,-0.00735759533945135,0.000840282690525385,-0.00329098282502827
2015-10-19,-0.0182302194508575,0.00322126334703654,0.00231263569853368,0.0061947790887471,-0.00484159936680051,0.00388817603477465
2015-10-20,-0.00197745940680072,-0.000378448687144761,0.00314503929429888,0.0180935591061555,0.0063104793664488,-0.0202026463976308
2015-10-21,-0.00770002412872195,-0.0196852597203612,-0.0120039393887574,-8.78587508825746e-05,-0.00441312871383115,-0.0534920609895235
2015-10-22,0.0328662443382282,0.0134203884231345,0.017431881441702,0.0151795505869456,0.0501131193415101,0.0175191291066819
2015-10-23,0.00108523290486673,0.0212914500565797,0.0960102689916584,0.0305250234970966,0.00798092239972803,0.0462759321129633
2015-10-26,-0.0214381204308998,-0.00992980490425799,0.0257669285878488,-0.032431616657477,0.00258016192914567,0.00691016719938098
2015-10-27,-0.00160192768364009,-0.00945901851030584,-0.0103762420664029,-0.00635250464327708,0.00474585149234574,0.0265893651544822
2015-10-28,0.014568448078176,0.039505770156913,0.00538685013918894,0.040378368024081,0.0133257038901764,0.0256165978989547
2015-10-29,-0.000607814472315837,-0.0188301919917091,-0.0115521806563912,0.0105088767870551,-0.00919138232772276,-0.00398633796640135
2015-10-30,0.00618288975698533,-0.00917355042702983,-0.0135851469259882,-0.00858230955704542,0.0150143644831564,0.0161316648374714
2015-11-02,0.0302368166533036,0.0123366861301637,0.0113337595785019,0.0139606736234299,-0.00154944913389388,-0.00987450553943869
2015-11-03,0.0182425280107772,0.00611166107487371,0.0169479803315862,0.0114052497238246,0.00753115354750911,-0.0157168256539686
2015-11-04,-0.0100677291553701,-0.00611166107487371,0.00460616833320637,-0.00466124598969309,-0.0116100060043869,0.0100301455580944
2015-11-05,-0.0137013082789919,0.00592702509593623,-0.000367714460579815,-0.00462042951596775,0.00446645505405785,0.00142467614102459
2015-11-06,-0.00401697584372052,0.0312695445449385,0.00988107958235185,0.00115711456974044,0.00444659450668006,-0.0265450669847862
2015-11-09,-0.0216075334166623,-0.00286789194607806,-0.0139349072202535,-0.00405577659225287,-0.00270426989818384,-0.0153214839341991
2015-11-10,0.00486918085658417,0.00161420113486077,-0.0120741185978162,-0.0320243325177261,0.000193377430765196,0.0091622331747323
2015-11-11,-0.00890407335429089,-0.0162604780524007,0.00261297370044788,-0.00566813479926953,-0.000193377430765196,-0.0181094743571109
2015-11-12,-0.0274500219529932,-0.0265796798912121,-0.00616999974010923,-0.00336453079226828,-0.0248715528544223,-0.00450386582524454
