"Index","old.portfolio.value","new.portfolio.value","old.portfolio.rtn","new.portfolio.rtn"
2010-02-05,-0.102854194829646,-0.0950816963427611,0.0119884520117754,0.00739539594621141
2010-02-08,-0.113153402712504,-0.104886685865557,-0.0102992078828576,-0.00980498952279563
2010-02-09,-0.104374331953731,-0.0919266542899064,0.00877907075877212,0.0129600315756503
2010-02-10,-0.112461648665752,-0.0990125383278263,-0.00808731671202049,-0.00708588403791988
2010-02-11,-0.0955792108315935,-0.0843601477846511,0.0168824378341584,0.0146523905431752
2010-02-12,-0.0960791631063474,-0.0858441724383322,-0.000499952274753893,-0.00148402465368114
2010-02-16,-0.0793302311369926,-0.0694221036696181,0.0167489319693548,0.0164220687687141
2010-02-17,-0.0772678407259246,-0.0655602623990825,0.00206239041106807,0.00386184127053557
2010-02-18,-0.0700898880639328,-0.0575698035934702,0.0071779526619918,0.00799045880561233
2010-02-19,-0.0736183083720857,-0.0610671394592006,-0.00352842030815292,-0.00349733586573042
2010-02-22,-0.0780857441015096,-0.0659478786330455,-0.00446743572942395,-0.00488073917384491
2010-02-23,-0.0907704459881424,-0.0779566524644496,-0.0126847018866328,-0.0120087738314041
2010-02-24,-0.0767040490020026,-0.0659067219058804,0.0140663969861398,0.0120499305585692
2010-02-25,-0.0824036110324871,-0.0796025359411898,-0.00569956203048442,-0.0136958140353094
2010-02-26,-0.0757655887059655,-0.0765136635324164,0.00663802232652152,0.00308887240877342
2010-03-01,-0.0543867855461959,-0.0578849634834343,0.0213788031597697,0.0186287000489821
2010-03-02,-0.0623744267290349,-0.0637349373007642,-0.00798764118283909,-0.00584997381732988
2010-03-03,-0.0650171109692733,-0.0627793038855863,-0.00264268424023835,0.000955633415177903
2010-03-04,-0.0557427707092059,-0.0533327530760563,0.00927434026006739,0.00944655080952994
2010-03-05,-0.0381922613162575,-0.0391164666888398,0.0175505093929484,0.0142162863872165
2010-03-08,-0.028115010483096,-0.032657846737563,0.0100772508331615,0.00645861995127683
2010-03-09,-0.0199983502285576,-0.0278589987150268,0.00811666025453839,0.00479884802253616
2010-03-10,-0.0101251853244468,-0.0203618655152251,0.00987316490411076,0.00749713319980172
2010-03-11,-0.0119427138285713,-0.0224701827853967,-0.00181752850412442,-0.00210831727017158
2010-03-12,-0.0135560074940872,-0.0248489230712539,-0.00161329366551592,-0.00237874028585716
2010-03-15,-0.0145660137285478,-0.0242045374440237,-0.00101000623446061,0.000644385627230126
2010-03-16,-0.0147809082077656,-0.0241328279965025,-0.000214894479217816,7.17094475212177e-05
2010-03-17,-0.00949316693621876,-0.0195161089069973,0.00528774127154685,0.00461671908950523
2010-03-18,-0.00772098916942322,-0.0176767187674001,0.00177217776679554,0.00183939013959722
2010-03-19,-0.0139506916547521,-0.0186690755963462,-0.00622970248532884,-0.000992356828946162
2010-03-22,-0.0121432295300307,-0.0182742264661623,0.00180746212472134,0.00039484913018395
2010-03-23,-0.0100780635280278,-0.013265727311527,0.00206516600200294,0.0050084991546353
2010-03-24,-0.00993743930435143,-0.0162534535422596,0.000140624223676333,-0.00298772623073262
2010-03-25,-0.00515996673956965,-0.0118478283377478,0.00477747256478178,0.00440562520451182
2010-03-26,0.00158563846430729,-0.00747386102625824,0.00674560520387694,0.00437396731148953
2010-03-29,0.0033448852435384,-0.00560608649532557,0.00175924677923112,0.00186777453093268
2010-03-30,0.0112977657009117,0.000814606441258081,0.00795288045737334,0.00642069293658365
2010-03-31,0.00306662684152329,-0.00476713512935378,-0.00823113885938846,-0.00558174157061186
2010-04-01,-0.00191827297992565,-0.00714588440045039,-0.00498489982144893,-0.0023787492710966
2010-04-05,0.00734929414499685,-0.00219231306940704,0.00926756712492249,0.00495357133104335
2010-04-06,0.0175592773885572,0.0028540739217856,0.0102099832435603,0.00504638699119264
2010-04-07,0.0183854963112875,0.00130000463379465,0.000826218922730308,-0.00155406928799096
2010-04-08,0.0332471317609134,0.0121673609206647,0.0148616354496259,0.0108673562868701
2010-04-09,0.0436902571672699,0.0238299703978658,0.0104431254063565,0.0116626094772011
2010-04-12,0.0464343505739292,0.0266653522868995,0.0027440934066593,0.00283538188903365
2010-04-13,0.0581040946804734,0.0366018572243058,0.0116697441065442,0.00993650493740628
2010-04-14,0.0702295361803499,0.0453776735113884,0.0121254414998765,0.00877581628708268
2010-04-15,0.085655450156776,0.0537880087162955,0.0154259139764261,0.00841033520490708
2010-04-16,0.067084827818283,0.0431101164020435,-0.018570622338493,-0.010677892314252
2010-04-19,0.0746488601685697,0.0503698639442556,0.00756403235028665,0.00725974754221204
2010-04-20,0.0745235931536142,0.046404822903802,-0.000125267014955484,-0.00396504104045359
2010-04-21,0.0762613550721642,0.0464197005753669,0.00173776191855006,1.4877671564939e-05
2010-04-22,0.0912120148545306,0.0581857069457876,0.0149506597823663,0.0117660063704207
2010-04-23,0.0905158107051235,0.0556763000015225,-0.000696204149407039,-0.00250940694426516
2010-04-26,0.0857280452823244,0.0513884998640075,-0.00478776542279909,-0.00428780013751495
2010-04-27,0.0644404536531435,0.0313889499433918,-0.021287591629181,-0.0199995499206157
2010-04-28,0.0611619330067238,0.0312363991718634,-0.00327852064641965,-0.000152550771528426
2010-04-29,0.0753325386495593,0.043638405326303,0.0141706056428355,0.0124020061544396
2010-04-30,0.0520902141001126,0.0248539253447441,-0.0232423245494466,-0.018784479981559
2010-05-03,0.070577039831234,0.0401647919734052,0.0184868257311213,0.0153108666286611
2010-05-04,0.0402318635576438,0.0146940918004644,-0.0303451762735902,-0.0254707001729407
2010-05-05,0.0370895017620845,0.0145836811938724,-0.00314236179555927,-0.000110410606592004
2010-05-06,0.00257349359074968,-0.0177211973264904,-0.0345160081713349,-0.0323048785203628
2010-05-07,-0.0342316383988431,-0.0435626285186531,-0.0368051319895928,-0.0258414311921628
2010-05-10,0.0209048981868839,0.00468712878134075,0.055136536585727,0.0482497572999939
2010-05-11,0.0251459845427241,0.00587070965529451,0.0042410863558402,0.00118358087395376
2010-05-12,0.0399246346350957,0.0188593797269863,0.0147786500923715,0.0129886700716918
2010-05-13,0.0261277960798784,0.00604685071616012,-0.0137968385552173,-0.0128125290108262
2010-05-14,0.0217889815711179,0.00209068637723147,-0.00433881450876047,-0.00395616433892865
2010-05-17,0.0199796084465612,0.00106152149546439,-0.00180937312455676,-0.00102916488176708
2010-05-18,0.0101395966294155,-0.00777375941478992,-0.0098400118171457,-0.00883528091025432
2010-05-19,-0.00446388478120745,-0.0186322273703529,-0.0146034814106229,-0.010858467955563
2010-05-20,-0.0474824914381249,-0.0584449986444747,-0.0430186066569174,-0.0398127712741217
2010-05-21,-0.0362017737358883,-0.0497420507698314,0.0112807177022366,0.00870294787464332
2010-05-24,-0.0360151780854321,-0.0502328704413321,0.000186595650456164,-0.000490819671500775
2010-05-25,-0.0456198093167769,-0.0615508554276369,-0.00960463123134477,-0.0113179849863048
2010-05-26,-0.0579343157109071,-0.0734679844190817,-0.0123145063941303,-0.0119171289914448
2010-05-27,-0.0274715467986628,-0.0449450226937101,0.0304627689122444,0.0285229617253716
2010-05-28,-0.032953105231447,-0.0482279590017881,-0.00548155843278423,-0.00328293630807797
2010-06-01,-0.0337327825661829,-0.0493483152366491,-0.00077967733473594,-0.00112035623486106
2010-06-02,-0.0189780270478203,-0.0328818516132544,0.0147547555183626,0.0164664636233948
2010-06-03,-0.00958154357659085,-0.024217895265616,0.00939648347122946,0.00866395634763839
2010-06-04,-0.04174945887885,-0.0554583252001714,-0.0321679153022592,-0.0312404299345554
2010-06-07,-0.0562138288951641,-0.0686089688220851,-0.0144643700163141,-0.0131506436219136
2010-06-08,-0.0641039446294768,-0.0708140846274014,-0.00789011573431268,-0.00220511580531635
2010-06-09,-0.0789383531436088,-0.0829602248501394,-0.014834408514132,-0.012146140222738
2010-06-10,-0.0570790721309416,-0.0612668955437387,0.0218592810126673,0.0216933293064007
2010-06-11,-0.0402570000302332,-0.0503868002830714,0.0168220721007084,0.0108800952606674
2010-06-14,-0.0439574578038461,-0.0538407163017872,-0.0037004577736129,-0.00345391601871581
2010-06-15,-0.0127293488629984,-0.0271887924293224,0.0312281089408476,0.0266519238724647
2010-06-16,-0.00986612145681114,-0.0239895411128037,0.00286322740618727,0.00319925131651877
2010-06-17,-0.00116157417963574,-0.0176520490095812,0.0087045472771754,0.00633749210322243
2010-06-18,0.00112410768735951,-0.0161766204737365,0.00228568186699526,0.0014754285358447
2010-06-21,-0.0170435047168458,-0.0289912018061331,-0.0181676124042053,-0.0128145813323965
2010-06-22,-0.0174942593043433,-0.0294245574054643,-0.000450754587497511,-0.00043335559933122
2010-06-23,-0.0239439387040779,-0.0353124306025056,-0.00644967939973462,-0.00588787319704132
2010-06-24,-0.0393557754697775,-0.0489858978586348,-0.0154118367656995,-0.0136734672561292
2010-06-25,-0.0489942379562528,-0.0637599078828807,-0.0096384624864753,-0.0147740100242459
2010-06-28,-0.0518089696963626,-0.0618250610966772,-0.00281473174010986,0.00193484678620348
2010-06-29,-0.0972241841152755,-0.0995844007459012,-0.0454152144189129,-0.037759339649224
2010-06-30,-0.11241750248319,-0.112024697731836,-0.015193318367914,-0.012440296985935
2010-07-01,-0.108350767451932,-0.109423977125895,0.00406673503125784,0.00260072060594163
2010-07-02,-0.109317142280916,-0.110048841212714,-0.000966374828984614,-0.000624864086819721
2010-07-06,-0.0978383611884524,-0.0995488077654764,0.0114787810924639,0.0105000334472378
2010-07-07,-0.071682987859472,-0.0748290586481438,0.0261553733289803,0.0247197491173327
2010-07-08,-0.0663279649471034,-0.0662405365567437,0.00535502291236867,0.00858852209140004
2010-07-09,-0.0597189219511138,-0.0613791414835307,0.00660904299598952,0.00486139507321304
2010-07-12,-0.054002669618217,-0.0568535178116251,0.00571625233289685,0.00452562367190557
2010-07-13,-0.0444932449059225,-0.0484378090530844,0.00950942471229451,0.0084157087585407
2010-07-14,-0.0424148536624938,-0.0464052643444787,0.00207839124342864,0.0020325447086057
2010-07-15,-0.0431914586072739,-0.0468457767384697,-0.000776604944780009,-0.00044051239399101
2010-07-16,-0.0638061637066022,-0.0645877565823277,-0.0206147050993284,-0.0177419798438579
2010-07-19,-0.0606517885798357,-0.0626997896262865,0.00315437512676657,0.00188796695604121
2010-07-20,-0.046708289264835,-0.0476453109050377,0.0139434993150007,0.0150544787212488
2010-07-21,-0.0779185173943873,-0.0671393783236521,-0.0312102281295523,-0.0194940674186144
2010-07-22,-0.0630095732628671,-0.0551269653615888,0.0149089441315202,0.0120124129620632
2010-07-23,-0.0595836851649988,-0.0503100186635564,0.00342588809786829,0.00481694669803245
2010-07-26,-0.0529160361623774,-0.0444432136223705,0.00666764900262133,0.00586680504118586
2010-07-27,-0.0507811658982282,-0.0423420139270972,0.00213487026414919,0.00210119969527334
2010-07-28,-0.0593465610063505,-0.0495392732753916,-0.0085653951081223,-0.0071972593482944
2010-07-29,-0.0646350737891785,-0.053005064730309,-0.00528851278282794,-0.00346579145491743
2010-07-30,-0.0656824479932955,-0.0532456415697089,-0.00104737420411697,-0.00024057683939982
2010-08-02,-0.0502561793383617,-0.0358471279610143,0.0154262686549337,0.0173985136086946
2010-08-03,-0.053745141315062,-0.0385968305443004,-0.00348896197670031,-0.00274970258328611
2010-08-04,-0.0522461596944012,-0.0367199218539583,0.00149898162066083,0.00187690869034207
2010-08-05,-0.0590397706692422,-0.0426121632510526,-0.00679361097484099,-0.00589224139709432
2010-08-06,-0.0545295889971689,-0.0375498750607008,0.00451018167207333,0.00506228819035182
2010-08-09,-0.0502352224276671,-0.0327482114409819,0.00429436656950181,0.0048016636197189
2010-08-10,-0.0614916674231368,-0.0417602697435564,-0.0112564449954697,-0.00901205830257445
2010-08-11,-0.0876992196720051,-0.0655745775787974,-0.0262075522488683,-0.0238143078352411
2010-08-12,-0.0910537002398801,-0.0696567311225981,-0.00335448056787498,-0.0040821535438007
2010-08-13,-0.0963430056600302,-0.0734442037537512,-0.00528930542015009,-0.00378747263115309
2010-08-16,-0.0979045739260437,-0.0739433899928509,-0.0015615682660135,-0.000499186239099725
2010-08-17,-0.0839019824759727,-0.0623700270717655,0.0140025914500709,0.0115733629210855
2010-08-18,-0.0797758867736504,-0.0605258990317576,0.00412609570232236,0.00184412804000789
2010-08-19,-0.0924997445973144,-0.0725886230105894,-0.0127238578236641,-0.0120627239788318
2010-08-20,-0.0971437744208396,-0.0759812048846555,-0.00464402982352515,-0.0033925818740661
2010-08-23,-0.105025245157825,-0.0805397429816918,-0.00788147073698549,-0.00455853809703632
2010-08-24,-0.1225551055889,-0.0934174968703116,-0.0175298604310745,-0.0128777538886198
2010-08-25,-0.121137978217702,-0.0935703237106482,0.00141712737119789,-0.000152826840336573
2010-08-26,-0.129893936918604,-0.101177543386976,-0.00875595870090207,-0.00760721967632783
2010-08-27,-0.12099874196032,-0.0900144651677942,0.00889519495828376,0.0111630782191818
2010-08-30,-0.130114670214842,-0.0995817317022892,-0.00911592825452168,-0.00956726653449502
2010-08-31,-0.133471740777415,-0.10061876513138,-0.00335707056257369,-0.00103703342909056
2010-09-01,-0.111104832581939,-0.0775264398162387,0.0223669081954766,0.023092325315141
2010-09-02,-0.104634027388134,-0.0723681694020956,0.00647080519380501,0.00515827041414307
2010-09-03,-0.0884808891224268,-0.059470289957757,0.016153138265707,0.0128978794443386
2010-09-07,-0.0964894465564618,-0.065172866142013,-0.00800855743403502,-0.00570257618425596
2010-09-08,-0.0849882790649764,-0.0556808836396512,0.0115011674914854,0.00949198250236172
2010-09-09,-0.0861187711354196,-0.0545480406595404,-0.00113049207044321,0.00113284298011085
2010-09-10,-0.0871851603246697,-0.0543633304505035,-0.0010663891892501,0.000184710209036876
2010-09-13,-0.0642461890316191,-0.0373744124907573,0.0229389712930506,0.0169889179597462
2010-09-14,-0.0664757488989823,-0.0409493725831177,-0.00222955986736325,-0.00357496009236036
2010-09-15,-0.0473087308189041,-0.0273131815622609,0.0191670180800783,0.0136361910208568
2010-09-16,-0.0386651910899749,-0.020438990767071,0.00864353972892914,0.00687419079518992
2010-09-17,-0.0486881159156347,-0.0277389069799511,-0.0100229248256598,-0.00729991621288018
2010-09-20,-0.0372634962187379,-0.0173960021981159,0.0114246196968968,0.0103429047818352
2010-09-21,-0.0327106540237117,-0.0133783471553643,0.0045528421950262,0.00401765504275164
2010-09-22,-0.0386103637447413,-0.0172874015231127,-0.00589970972102953,-0.00390905436774835
2010-09-23,-0.036632552489004,-0.0173544399721522,0.00197781125573722,-6.7038449039547e-05
2010-09-24,-0.0203172773672269,-0.00189877574657733,0.0163152751217771,0.0154556642255749
2010-09-27,-0.0274121617432475,-0.00730525179489334,-0.00709488437602065,-0.00540647604831601
2010-09-28,-0.0304884664218517,-0.00748841799280848,-0.0030763046786042,-0.000183166197915141
2010-09-29,-0.0334966296718928,-0.0111869348787811,-0.00300816325004109,-0.00369851688597267
2010-09-30,-0.0418336558011937,-0.0184628942586306,-0.00833702612930084,-0.00727595937984948
2010-10-01,-0.0424381803401103,-0.0163661224937458,-0.000604524538916647,0.00209677176488487
2010-10-04,-0.0533030277342661,-0.0255316944132405,-0.0108648473941558,-0.00916557191949474
2010-10-05,-0.0275097659014481,-0.00289667465865879,0.025793261832818,0.0226350197545817
2010-10-06,-0.0281878484704167,-0.00281927512842545,-0.000678082568968582,7.73995302333352e-05
2010-10-07,-0.0335164980672486,-0.00832532156905148,-0.00532864959683188,-0.00550604644062602
2010-10-08,-0.0213945522852543,0.000639923684896453,0.0121219457819943,0.00896524525394793
2010-10-11,-0.0215097203999117,0.00118397166791345,-0.000115168114657394,0.000544047983016993
2010-10-12,-0.0142401790964309,0.00680395507939951,0.00726954130348082,0.00561998341148606
2010-10-13,0.0127421141848642,0.0284627981708878,0.0269822932812951,0.0216588430914882
2010-10-14,0.0282348096689716,0.0399571688478019,0.0154926954841074,0.0114943706769142
2010-10-15,0.0523664199266363,0.0581810274772168,0.0241316102576647,0.0182238586294149
2010-10-18,0.0528061389133968,0.0587609508597529,0.000439718986760577,0.000579923382536096
2010-10-19,0.0250006300688709,0.0393194882143054,-0.0278055088445259,-0.0194414626454475
2010-10-20,0.0355011905995162,0.0505285674406341,0.0105005605306453,0.0112090792263287
2010-10-21,0.0394281825073809,0.0547786566989855,0.00392699190786476,0.00425008925835135
2010-10-22,0.0437102939591165,0.0585589773351807,0.00428211145173559,0.00378032063619527
2010-10-25,0.0445217791714927,0.056720978733837,0.000811485212376173,-0.0018379986013437
2010-10-26,0.0541505872340289,0.0648832955464532,0.00962880806253619,0.00816231681261614
2010-10-27,0.055026382451753,0.0653359264029834,0.000875795217724148,0.000452630856530245
2010-10-28,0.054733817391656,0.0651982049156489,-0.000292565060097042,-0.000137721487334486
2010-10-29,0.0567836315739295,0.0671844417690333,0.00204981418227357,0.00198623685338439
2010-11-01,0.056845520550809,0.0688158417572435,6.18889768794576e-05,0.00163139998821016
2010-11-02,0.0686970148161445,0.0783114086757189,0.0118514942653355,0.00949556691847542
2010-11-03,0.0675608869744722,0.0778227764298201,-0.00113612784167231,-0.00048863224589879
2010-11-04,0.0753112101730791,0.0856451712692114,0.00775032319860684,0.00782239483939129
2010-11-05,0.0719713960829173,0.083660195302579,-0.00333981409016178,-0.00198497596663239
2010-11-08,0.0765017171024428,0.0865780720981505,0.00453032101952555,0.00291787679557154
2010-11-09,0.0861464269758024,0.09453103627322,0.00964470987335956,0.00795296417506941
2010-11-10,0.0874830766707899,0.0951740664503823,0.00133664969498752,0.000643030177162385
2010-11-11,0.0800345768553479,0.0905848984379879,-0.00744849981544204,-0.0045891680123944
2010-11-12,0.0606747906708504,0.076542308119913,-0.0193597861844975,-0.014042590318075
2010-11-15,0.0597179208079684,0.075983542958911,-0.000956869862881978,-0.000558765161001951
2010-11-16,0.0434823272411605,0.0602879231305449,-0.0162355935668079,-0.0156956198283661
2010-11-17,0.037308904079135,0.0574235094499026,-0.00617342316202555,-0.00286441368064227
2010-11-18,0.0663942248705703,0.0844608604925998,0.0290853207914353,0.0270373510426971
2010-11-19,0.0542675813700382,0.0772385478402604,-0.0121266435005321,-0.00722231265233941
2010-11-22,0.0617131696400811,0.0826283062632111,0.0074455882700429,0.00538975842295075
2010-11-23,0.041221493637309,0.0647182924455423,-0.0204916760027721,-0.0179100138176688
2010-11-24,0.0555116556758558,0.0792962500979699,0.0142901620385468,0.0145779576524275
2010-11-26,0.0502609765825729,0.0734160260558201,-0.00525067909328284,-0.00588022404214972
2010-11-29,0.0562971093890227,0.0768412761599784,0.00603613280644977,0.00342525010415828
2010-11-30,0.0379704641900917,0.062227129553225,-0.0183266451989309,-0.0146141466067534
2010-12-01,0.0605667782408529,0.085157290394514,0.0225963140507612,0.022930160841289
2010-12-02,0.0768068355947687,0.0981089485003163,0.0162400573539158,0.0129516581058023
2010-12-03,0.0780777479664135,0.0975165322021135,0.00127091237164478,-0.000592416298202836
2010-12-06,0.0782753436670197,0.0956801373495342,0.000197595700606179,-0.00183639485257925
2010-12-07,0.0888463089524348,0.104193693146933,0.0105709652854151,0.00851355579739843
2010-12-08,0.0977732728214464,0.111861455578465,0.00892696386901163,0.00766776243153233
2010-12-09,0.0932577330332562,0.110177338182688,-0.00451553978819019,-0.00168411739577734
2010-12-10,0.0984536131719168,0.113379158621877,0.00519588013866053,0.00320182043918926
2010-12-13,0.0923758847929661,0.109593045563498,-0.00607772837895067,-0.00378611305837928
2010-12-14,0.0940381427834175,0.107150371152695,0.00166225799045142,-0.00244267441080293
2010-12-15,0.0932476635189725,0.1098224643196,-0.000790479264445013,0.00267209316690564
2010-12-16,0.0970574493839506,0.114986084979159,0.00380978586497808,0.00516362065955822
2010-12-17,0.092684097955675,0.11307970369409,-0.00437335142827555,-0.00190638128506893
2010-12-20,0.0912252320985587,0.110497117347415,-0.00145886585711634,-0.00258258634667463
2010-12-21,0.102867937734024,0.119917221618958,0.0116427056354658,0.00942010427154338
2010-12-22,0.105877355528215,0.122555727092257,0.00300941779419099,0.00263850547329869
2010-12-23,0.107371567762491,0.123638291025627,0.00149421223427515,0.00108256393337025
2010-12-27,0.100942716192682,0.116864853434861,-0.00642885156980884,-0.00677343759076621
2010-12-28,0.100026675987915,0.117289533442183,-0.00091604020476721,0.00042468000732232
2010-12-29,0.102997908174767,0.119861959491265,0.00297123218685276,0.00257242604908203
2010-12-30,0.10288694990133,0.119969664849076,-0.000110958273437471,0.000107705357810572
2010-12-31,0.0998738807101024,0.118738262700184,-0.00301306919122742,-0.00123140214889228
2011-01-03,0.11027204093797,0.124437493311844,0.0103981602278679,0.00569923061166033
2011-01-04,0.110115690919331,0.119091121123507,-0.000156350018639007,-0.00534637218833756
2011-01-05,0.118129952452061,0.123609986542401,0.00801426153272959,0.0045188654188949
2011-01-06,0.130425819974255,0.13101397744613,0.0122958675221937,0.00740399090372823
2011-01-07,0.127109259793804,0.128089866773566,-0.00331656018045094,-0.00292411067256371
2011-01-10,0.122899476856056,0.125488195602709,-0.00420978293774773,-0.00260167117085686
2011-01-11,0.120406411605986,0.122147203201209,-0.00249306525006994,-0.00334099240149965
2011-01-12,0.129689382220115,0.130501313920453,0.00928297061412856,0.0083541107192433
2011-01-13,0.128672753445346,0.131162448748062,-0.00101662877476816,0.000661134827609322
2011-01-14,0.133851879165791,0.133979848948615,0.00517912572044417,0.00281740020055321
2011-01-18,0.124285849638072,0.128187525797941,-0.0095660295277186,-0.00579232315067402
2011-01-19,0.11643215166028,0.122060838985981,-0.0078536979777916,-0.00612668681196005
2011-01-20,0.107269556621743,0.113249833024911,-0.009162595038537,-0.00881100596107021
2011-01-21,0.0919577397814475,0.101129531941603,-0.0153118168402959,-0.0121203010833084
2011-01-24,0.109479703214986,0.116175470303463,0.0175219634335389,0.0150459383618602
2011-01-25,0.11272668474822,0.117461824635929,0.00324698153323366,0.00128635433246627
2011-01-26,0.109457133429056,0.115009661146556,-0.00326955131916377,-0.00245216348937283
2011-01-27,0.123098653110746,0.1242062737609,0.0136415196816895,0.00919661261434401
2011-01-28,0.0952302030684876,0.10134350314677,-0.0278684500422582,-0.02286277061413
2011-01-31,0.104219457875235,0.110644237509102,0.00898925480674739,0.00930073436233159
2011-02-01,0.118226294802814,0.121943647372832,0.014006836927579,0.01129940986373
2011-02-02,0.120787939727871,0.123110377278111,0.0025616449250571,0.00116672990527922
2011-02-03,0.118862375802916,0.120510178062807,-0.00192556392495543,-0.00260019921530419
2011-02-04,0.125253934737607,0.125263894060876,0.00639155893469138,0.0047537159980694
2011-02-07,0.135710049226997,0.132946084109609,0.0104561144893901,0.00768219004873227
2011-02-08,0.135792585291829,0.134403623992803,8.2536064831847e-05,0.00145753988319397
2011-02-09,0.131453461195211,0.132260233126001,-0.00433912409661833,-0.00214339086680126
2011-02-10,0.126251060040855,0.129897623574796,-0.00520240115435566,-0.00236260955120549
2011-02-11,0.129952959660097,0.132792050245901,0.00370189961924231,0.00289442667110518
2011-02-14,0.1326679237137,0.133131474854468,0.00271496405360224,0.000339424608567507
2011-02-15,0.138040775678323,0.137359001225948,0.00537285196462337,0.00422752637147972
2011-02-16,0.152439783112499,0.148987720998427,0.0143990074341761,0.0116287197724784
2011-02-17,0.150499724180896,0.152026749388645,-0.00194005893160284,0.00303902839021819
2011-02-18,0.139307692330482,0.143632725500834,-0.0111920318504139,-0.00839402388781041
2011-02-22,0.107440585849197,0.116653859341643,-0.0318671064812849,-0.0269788661591913
2011-02-23,0.104795561716751,0.115257541436353,-0.00264502413244649,-0.00139631790529038
2011-02-24,0.103048397691514,0.113829794373504,-0.00174716402523689,-0.00142774706284876
2011-02-25,0.108028211092093,0.11924184393535,0.00497981340057851,0.00541204956184593
2011-02-28,0.111178527351749,0.1200838749834,0.0031503162596563,0.000842031048050251
2011-03-01,0.0960143058792595,0.112553082417892,-0.0151642214724893,-0.00753079256550804
2011-03-02,0.108460450548363,0.120032092478147,0.0124461446691032,0.0074790100602552
2011-03-03,0.12153896388417,0.134225700596836,0.0130785133358067,0.0141936081186886
2011-03-04,0.123072068651331,0.13399916604962,0.00153310476716169,-0.000226534547215662
2011-03-07,0.1082804546406,0.122943803588816,-0.0147916140107317,-0.0110553624608042
2011-03-08,0.115865154642957,0.130237093129115,0.00758470000235745,0.0072932895402994
2011-03-09,0.126196807937276,0.137909658418643,0.0103316532943191,0.00767256528952798
2011-03-10,0.103094974675925,0.119322873797476,-0.0231018332613515,-0.0185867846211671
2011-03-11,0.118655545312814,0.130954729250075,0.0155605706368898,0.0116318554525989
2011-03-14,0.118157247320185,0.127202318529621,-0.000498297992629719,-0.0037524107204544
2011-03-15,0.0870605413396215,0.100296204173647,-0.0310967059805631,-0.0269061143559741
2011-03-16,0.0551812038891795,0.0706494598348803,-0.0318793374504421,-0.0296467443387664
2011-03-17,0.0586416122536248,0.0759893943987514,0.00346040836444539,0.00533993456387105
2011-03-18,0.0584863024906732,0.0775531922608704,-0.000155309762951639,0.00156379786211902
2011-03-21,0.0794859958993363,0.0967480104847402,0.0209996934086631,0.0191948182238698
2011-03-22,0.0823816625321896,0.098683681292771,0.00289566663285331,0.00193567080803081
2011-03-23,0.0788398492239561,0.0990012086165726,-0.00354181330823359,0.000317527323801636
2011-03-24,0.102138275646697,0.11810346942236,0.0232984264227406,0.0191022608057873
2011-03-25,0.108528934206232,0.124936348165099,0.00639065855953576,0.00683287874273886
2011-03-28,0.0971872781843686,0.115700725341633,-0.0113416560218638,-0.00923562282346568
2011-03-29,0.102129697480556,0.122046197509077,0.00494241929618733,0.00634547216744441
2011-03-30,0.101275853740649,0.122620148078568,-0.000853843739906601,0.000573950569490833
2011-03-31,0.0970883593134943,0.12061261251167,-0.00418749442715501,-0.00200753556689826
2011-04-01,0.0976504926054623,0.124328682694173,0.000562133291967933,0.00371607018250264
